,msd_mean,msd_std,disr_score,cluster
23576,1.393391,0.24437372,-0.17594957,0
23577,5.6517105,1.324106,0.59613895,0
23578,4.558168,1.683372,3.8846676,1
23579,2.2782266,0.58692163,-0.1496917,1
23580,1.9416888,0.54492784,1.0818251,1
23581,18.870625,6.3885913,10.084829,1
23582,4.102971,1.0280522,-1.9226489,0
23583,8.994946,3.0394018,-2.1864152,1
23584,3.2793543,0.77595454,0.31486297,0
23585,5.0737433,1.4011748,-2.038548,0
23586,4.0661488,1.7821293,-4.5499787,0
23587,1.3529702,0.45748767,1.5712813,1
23588,3.4274104,1.351264,2.5156412,1
23589,3.6587367,1.3458186,-0.35019612,1
23590,4.003012,1.3512427,2.7938905,1
23591,4.116023,0.92091006,-0.045652628,0
23592,3.682186,1.112124,2.036912,1
23593,7.1273046,2.5476077,5.008066,1
23594,1.5093807,0.29473662,-0.43263936,0
23595,2.2621605,0.50414234,-1.2104775,0
23596,2.1910324,0.533899,-0.69079506,0
23597,1.3922032,0.30975387,-0.21948624,1
23598,3.1444347,0.6808023,-1.4811826,0
23599,1.6209857,0.3782064,0.59756625,1
23600,3.443396,0.88757265,1.6753013,1
23601,3.8370106,0.995607,0.35314822,1
23602,7.9958572,3.4527802,5.8058915,1
23603,2.3814564,0.43490803,0.29091454,0
23604,5.2362843,1.835568,2.0379746,1
23605,2.2522907,0.6037298,0.751606,1
23606,4.53094,1.7500497,3.9015484,1
23607,3.9501412,1.0799377,-2.8194826,0
23608,1.6962651,0.42986566,0.3611666,1
23609,2.0486183,0.50282353,1.4708436,1
23610,2.466999,0.4730791,0.7253473,1
23611,3.3802147,1.0764852,1.0941231,1
23612,1.8933312,0.3896388,-0.38152242,0
23613,1.6086571,0.48053223,0.9040215,1
23614,3.018487,0.5970376,-1.2975775,0
23615,2.8242226,1.0593361,2.3253348,1
23616,2.9837656,1.0664216,0.39031386,1
23617,8.6174345,1.6493397,-1.1943398,1
23618,2.1497796,0.83459014,1.5531305,1
23619,1.265486,0.30433923,0.630461,1
23620,7.963216,6.900776,21.514812,1
23621,2.7423337,0.4875782,0.112770796,1
23622,1.4289993,0.28322893,-0.1056087,1
23623,3.515674,1.1483395,1.2871103,1
23624,3.4223886,1.77266,5.7928734,1
23625,3.978097,1.1514189,1.4471757,1
23626,3.0089648,0.90104073,-2.0781188,0
23627,3.041273,0.97817,-2.3974915,0
23628,2.2622082,0.8762002,-0.010724306,1
23629,5.992156,3.3913267,11.342842,1
23630,1.83276,0.41589496,-0.4233904,0
23631,2.9459739,1.1196216,2.4382982,1
23632,1.5740892,0.30972627,0.71045804,0
23633,1.3837845,0.17706168,-0.29967356,0
23634,1.6795971,0.2710239,-0.11740863,0
23635,1.9764524,0.6084176,1.2799845,1
23636,1.935405,0.38905564,-1.0000616,0
23637,6.373418,2.4832048,1.8220716,1
23638,2.84935,1.3307388,2.3691003,1
23639,1.4910375,0.27233902,-0.07455099,1
23640,7.629087,2.8123875,3.4685674,1
23641,1.8451724,0.53806657,1.2720866,1
23642,1.7593153,0.3351107,0.38017654,0
23643,3.9012141,0.85013014,-0.5716622,0
23644,2.6834795,0.6736628,1.0598483,1
23645,2.5895088,1.2626666,3.5510077,1
23646,2.7625844,0.75739014,-2.365307,0
23647,5.29886,2.2474906,3.6452622,1
23648,3.1825402,0.83084553,1.3607504,1
23649,1.3330293,0.24759343,-0.3215295,0
23650,1.7034788,0.219548,0.30759478,0
23651,3.3631856,1.0158596,0.74086475,1
23652,2.5685596,0.8748626,0.18329942,1
23653,8.800425,2.1842828,0.2969184,0
23654,6.5646915,1.6876009,2.3650208,0
23655,3.0957778,0.66701025,-0.9599925,0
23656,2.896041,0.6208022,1.1528397,0
23657,2.6146014,0.6178837,-1.4196682,0
23658,1.8738346,0.36610034,0.32765853,1
23659,5.377175,1.6658449,2.1427684,1
23660,2.8535264,2.490459,7.762337,1
23661,2.631976,0.470427,0.101392746,0
23662,2.4205124,0.4680018,0.40698266,0
23663,1.527767,0.22475472,-0.21985996,0
23664,4.2111106,1.2585611,1.2305942,1
23665,4.367119,1.8812432,6.5645676,1
23666,4.6221123,1.5792873,3.1341076,1
23667,2.0601084,0.956623,3.1290164,1
23668,1.429892,0.34709245,0.54671764,1
23669,1.75922,0.55656374,0.8990692,1
23670,1.8338163,0.37328234,-0.4628862,0
23671,2.2212493,0.47781482,-0.7302501,0
23672,4.350427,1.9069462,5.3365607,1
23673,2.1155982,0.6565715,1.8091509,1
23674,3.769139,1.154193,0.8200731,1
23675,3.966047,0.7785049,0.41104126,1
23676,5.2264752,1.4724891,-3.9235823,0
23677,3.280865,0.75589603,-0.83224344,0
23678,4.8759418,1.0984347,-0.6121247,0
23679,2.8542597,0.7669932,0.58399653,1
23680,3.0603676,0.69682795,-0.38617277,0
23681,2.830467,0.85323715,1.4769685,1
23682,7.065965,1.8460246,-0.14955807,0
23683,4.2704234,1.4867898,0.9093852,1
23684,1.974963,0.43428904,-0.26230907,0
23685,3.5426567,1.283185,2.3919168,1
23686,3.6479282,0.8724848,-1.8201634,0
23687,2.6666696,0.57458127,-0.31257987,0
23688,2.1111205,0.71906936,-2.2728958,0
23689,5.490235,2.2497456,4.2344713,1
23690,2.228462,0.35208407,0.085086346,0
23691,9.717163,3.9008596,6.0452867,1
23692,6.599018,1.8234948,0.07775164,1
23693,3.9223747,1.0616118,1.297277,1
23694,2.23317,0.44260785,0.94399476,1
23695,2.149923,0.5745215,0.6022198,1
23696,2.5036466,0.6639113,-1.9178452,0
23697,2.5816078,0.90915525,1.9509897,1
23698,5.4441147,2.422404,6.5863957,1
23699,3.4953477,0.7816181,-1.241241,0
23700,3.9608736,1.606156,2.1629782,1
23701,2.9970105,1.0599477,0.7596805,1
23702,1.4759513,0.2608807,-0.09035957,0
23703,1.8770512,0.60036606,1.3451904,1
23704,4.1738195,1.1706774,-0.8255966,1
23705,7.021246,2.6679177,4.3199205,1
23706,3.7182748,0.75710094,0.32162213,0
23707,4.5001345,3.2514603,11.456525,1
23708,3.218025,0.808382,-0.6863599,1
23709,2.866709,0.81487614,0.7448864,1
23710,5.5416255,1.6266783,-1.4159617,0
23711,2.075759,0.47941893,-0.08682895,0
23712,1.8045429,0.34502873,0.20784259,0
23713,2.3219628,0.7613696,2.0719483,1
23714,3.5673165,1.1358826,0.53542614,1
23715,2.247177,0.40925884,0.48865128,1
23716,1.7116383,0.34997606,-0.71319234,0
23717,2.0187824,0.33245885,-0.32689786,0
23718,2.8222203,0.77289313,0.65482473,0
23719,12.160892,3.7001393,6.259929,0
23720,3.4611878,1.4158206,0.78150654,1
23721,2.2098522,0.64642197,1.1631958,1
23722,3.148256,0.6658915,-0.21604562,0
23723,2.8978426,0.9804157,-0.05649984,1
23724,1.824386,0.27126974,-0.022049308,0
23725,2.0138013,0.46412298,0.13018489,1
23726,2.24923,0.5137016,0.6048207,1
23727,2.9866273,0.8344586,0.6263492,1
23728,15.494583,4.7234,0.5105953,1
23729,3.295062,0.8037824,1.1162548,1
23730,3.3534167,1.6347302,4.176857,1
23731,1.6643227,0.37170604,-0.12641823,0
23732,4.599175,1.0083451,-1.5982611,0
23733,4.3297124,0.86785924,0.42325377,1
23734,4.3846917,0.9416089,-1.9297271,0
23735,1.5151701,0.35239998,-0.5480079,0
23736,1.3807819,0.35427666,-0.4129299,0
23737,2.1652172,0.6975336,1.1110233,1
23738,2.0255654,1.0468067,2.8019016,1
23739,4.302126,1.137052,2.9096174,1
23740,2.0997021,0.8514057,1.7222321,1
23741,1.814549,0.57910067,1.776694,1
23742,3.6356692,0.8715187,1.2193265,1
23743,2.6451454,0.54810303,-0.9956881,0
23744,6.3079553,2.2902145,-6.2315016,0
23745,3.1831453,0.8828421,-0.29725337,1
23746,6.0466447,1.3210307,1.6882706,1
23747,8.633628,3.7418659,4.4650793,1
23748,5.034298,1.491064,2.731326,1
23749,3.6804376,1.0884492,2.5861492,1
23750,3.2918327,1.0086746,0.5225847,1
23751,4.3779936,0.9438121,0.3761897,1
23752,2.0341852,0.3631887,-0.6841631,0
23753,7.4828706,1.9908695,0.72950363,0
23754,3.9472039,1.2374368,0.5574291,1
23755,2.8608956,0.68488157,-0.19528651,1
23756,2.6612008,1.2383428,3.719913,1
23757,3.1778893,1.8565471,4.728504,1
23758,3.1667109,0.61361724,-0.29938006,0
23759,3.3234444,1.3607929,4.274929,1
23760,2.3900635,0.4940911,-0.42966473,0
23761,3.5193217,2.3735003,7.0280633,1
23762,3.0405316,0.7283098,-1.680299,0
23763,2.2375145,0.61033547,0.9427562,1
23764,9.145515,3.4901774,6.12943,1
23765,4.412132,1.3722373,2.3721087,1
23766,12.7880745,6.769616,8.933736,1
23767,2.265778,0.498552,-0.46173477,0
23768,2.058029,0.5601169,1.4786046,1
23769,2.4584227,0.5046495,0.07243347,1
23770,2.9977458,1.7929496,5.999545,1
23771,2.757351,0.92009467,-0.30431843,1
23772,4.010638,3.0465944,10.4960785,1
23773,1.6223924,0.45022634,1.1957625,1
23774,2.0360253,0.35969523,-0.33653224,0
23775,3.720037,0.84445107,-0.3316946,0
23776,4.4716177,1.0113716,-1.9756246,0
23777,3.4754164,0.69486475,1.7835422,0
23778,1.5311985,0.2651864,-0.095790505,0
23779,3.9414315,1.4537293,3.7432082,1
23780,3.071778,0.80648035,0.580863,1
23781,3.3786385,1.559067,5.043352,1
23782,1.8094045,0.45073035,0.12405062,0
23783,1.4266185,0.3107785,-0.004191637,0
23784,2.047116,0.3324357,-0.31627524,0
23785,3.0878549,0.4802132,-0.024927378,0
23786,4.1320586,1.1164081,0.14703918,1
23787,3.3736982,0.8954241,0.22601461,1
23788,2.558964,0.6753701,-1.1963124,0
23789,3.405436,1.7895832,5.7567554,1
23790,2.5207365,0.601632,-0.6526722,0
23791,2.3289573,0.46100965,-0.94239044,0
23792,5.104888,2.2315316,-0.14314866,1
23793,2.425161,0.5818266,-0.9411874,0
23794,2.5521111,0.65201133,-1.1667101,0
23795,3.854144,1.0256082,0.88422585,1
23796,4.520637,1.6542389,0.3818426,1
23797,3.58884,1.4149983,3.1241364,1
23798,2.840133,1.5955759,4.6332893,1
23799,9.313403,5.283531,12.933938,1
23800,2.8626184,0.80568916,0.61652184,0
23801,3.809061,1.0636568,-1.3271677,0
23802,3.2476072,0.6946713,-0.8805895,0
23803,1.7387362,0.687336,1.8452175,1
23804,1.9981632,0.46263027,1.0209739,1
23805,9.353157,3.6012368,7.1334763,1
23806,2.8702323,1.6114967,4.7817516,1
23807,2.2816155,0.6636375,1.469008,1
23808,9.804166,2.8110678,-2.907421,0
23809,2.3778906,0.7304815,-1.9252745,0
23810,2.374726,0.536675,-1.3741567,0
23811,2.6175556,1.0708095,2.2394433,1
23812,1.2010012,0.24678884,0.22031462,1
23813,2.520128,0.801666,1.8135825,1
23814,2.1702054,0.45950693,-0.9138634,0
23815,3.3118277,0.80648494,0.17160892,1
23816,3.8886604,0.6394325,0.19243813,1
23817,9.485738,2.6777241,2.328168,1
23818,2.6454797,1.1224952,2.6811504,1
23819,2.34233,0.7278873,0.95335126,1
23820,2.9929998,1.5123352,2.7503793,1
23821,2.5580864,0.55634975,-1.4394653,0
23822,2.2812397,0.6966904,1.0350653,1
23823,2.4761653,0.5019257,-0.96723914,0
23824,2.1535895,0.48928896,0.6052127,1
23825,5.710731,1.4998299,2.6705303,1
23826,2.441555,0.55030376,0.5150423,1
23827,5.4562426,2.8593736,5.7134767,1
23828,2.2987866,0.41120675,-1.1156769,0
23829,3.029857,0.84656686,0.2622316,1
23830,3.8494804,0.895829,-1.320358,0
23831,1.841464,0.43347147,0.60502625,1
23832,2.9235687,0.7165989,-2.0665317,0
23833,1.4566995,0.3560351,0.36290812,1
23834,2.2338889,0.42079023,-0.6265619,0
23835,2.3521912,0.56118804,-1.4541779,0
23836,6.116484,1.6245271,-3.0125096,0
23837,2.769864,0.66330045,0.23899817,1
23838,3.6197138,0.93901765,0.36233282,0
23839,2.6737504,0.61963063,-0.116719484,1
23840,2.2959208,0.5187508,1.3402596,1
23841,2.120766,0.728119,1.5723797,1
23842,2.4764385,0.4906107,0.5452812,1
23843,3.9594104,0.9309788,-1.7146428,0
23844,3.2905555,1.1631486,-2.8519554,0
23845,2.1677527,0.41518554,-0.24190247,0
23846,3.831083,1.2930113,2.6665907,1
23847,3.9500484,3.7238915,13.7639065,1
23848,11.746329,3.38653,-4.870759,0
23849,3.6614833,1.4942745,0.23281598,1
23850,2.1395998,0.50866187,-0.1513449,1
23851,4.6248116,1.8203093,0.36734724,1
23852,2.2934055,0.81502527,2.4637315,1
23853,8.902971,4.178923,13.508585,1
23854,9.009425,2.791756,1.7361937,1
23855,4.8226767,2.0095348,3.4860415,1
23856,7.6901574,5.1115894,15.967287,1
23857,1.2810109,0.29437825,0.79196155,1
23858,9.660467,4.4433837,10.934354,1
23859,4.51942,1.1104115,1.8199534,1
23860,6.3861203,2.3722074,2.9054785,1
23861,1.5817999,0.3698418,0.4997642,0
23862,1.5833272,0.29069355,-0.5921775,0
23863,2.4053838,1.2599118,0.6727996,1
23864,2.2902613,0.48346645,-1.1150913,0
23865,2.5966744,0.48960295,-0.31077147,0
23866,5.2258067,3.8159034,12.316229,1
23867,3.4316127,1.0337884,-3.494505,0
23868,1.9766995,0.4344499,1.0506719,1
23869,7.802142,3.9991896,8.291005,1
23870,3.47523,1.3859876,2.3333032,1
23871,4.172532,1.0304046,0.40258098,1
23872,3.1740952,0.76236063,-0.45259857,0
23873,2.8163319,0.6088793,-1.1368513,0
23874,2.8311899,0.7069706,1.4467182,1
23875,5.1409426,3.1239877,11.25671,1
23876,1.9664952,0.30849144,0.020084858,0
23877,1.9946376,0.8737205,2.2041426,1
23878,5.309415,2.365713,4.8151135,1
23879,3.5655415,1.1705636,2.9991517,1
23880,3.592644,1.7972367,4.7648335,1
23881,2.9425454,1.0275286,3.1311517,1
23882,1.7226166,0.5094001,0.44974697,0
23883,7.297905,2.9876177,5.966312,1
23884,2.0717332,0.4017283,1.1427962,1
23885,1.5943758,0.74253005,2.457662,1
23886,2.46531,0.5663756,-0.89603114,0
23887,1.7191029,0.3164028,-0.88023365,0
23888,3.997741,1.1864858,2.1016886,1
23889,3.1810312,0.52354586,0.74431777,0
23890,2.153991,0.6795928,1.2731563,1
23891,15.414762,5.0041323,14.109044,1
23892,1.763083,0.39015573,0.24765074,0
23893,4.3429728,1.1865839,0.30221653,0
23894,5.1436415,2.6329358,6.758251,1
23895,4.743776,3.1610792,10.363343,1
23896,7.34179,4.319178,8.923258,1
23897,3.7143104,1.0432936,-0.81493425,1
23898,4.052115,1.5534797,1.4688687,1
23899,6.9155903,2.4604304,4.835037,1
23900,10.854402,5.273624,12.154015,1
23901,1.4335107,0.38855574,-0.7153431,0
23902,2.965037,0.5230711,-1.1668134,0
23903,4.792163,0.99584085,-0.39762068,0
23904,1.6520113,0.34205255,0.039165616,1
23905,3.1068199,0.9070746,-2.4779315,0
23906,1.6378701,0.6041524,1.4917855,1
23907,3.529972,1.125896,1.0048101,1
23908,2.4862695,0.5242408,-0.20593429,0
23909,1.884318,0.5377382,-0.93544805,0
23910,2.4199548,0.72241205,-0.62446094,0
23911,3.9689426,1.3608313,3.3953001,1
23912,5.1960025,2.1171026,2.8371382,1
23913,1.9462789,0.36116815,-0.36366844,0
23914,1.7766501,0.33407226,-0.091809034,0
23915,4.4558682,1.0703864,-0.8496518,0
23916,2.49914,0.5175147,-0.1972301,0
23917,4.394175,1.5418178,-0.8239827,1
23918,4.84479,1.3818829,-0.9998541,1
23919,1.6827362,0.35602027,0.27402532,1
23920,5.565272,1.569359,1.2392426,1
23921,1.8205125,0.44304994,-0.29739976,0
23922,3.4441962,0.7968665,-0.9689841,0
23923,3.7402213,1.3036063,2.4412453,1
23924,3.7798936,1.9147185,4.63381,1
23925,1.8145015,0.5401958,-0.47684383,0
23926,4.0584884,1.4335897,4.006455,1
23927,6.474341,3.2571757,7.3614483,1
23928,3.3037918,0.86735195,2.125912,1
23929,1.6600356,0.43840247,0.70932615,1
23930,4.0246005,0.63441354,0.8146515,1
23931,1.8513978,0.37895477,0.27067614,1
23932,1.5147859,0.26783732,0.06104064,1
23933,5.0805364,1.9471477,3.7597373,1
23934,3.5182903,0.8128409,0.62866926,1
23935,3.3684978,0.80463636,-1.1016114,0
23936,3.1874325,1.3727158,2.8356934,1
23937,5.131899,2.3692563,7.0195174,1
23938,3.586506,0.75665987,-0.07024026,0
23939,2.433745,0.9448956,1.5096726,1
23940,2.3663602,0.55891407,1.099405,1
23941,2.4219432,0.6289836,0.05838251,1
23942,2.5580368,0.49303576,-0.25870192,0
23943,8.552989,2.2654579,3.4269314,1
23944,6.8451056,2.3255808,2.683123,1
23945,2.5006938,0.56173694,0.15367985,1
23946,2.126702,0.58534384,0.4638896,1
23947,2.375208,0.46121767,-0.5654317,0
23948,2.739553,1.0005492,0.6079712,1
23949,1.2516987,0.26655933,-0.43911064,0
23950,1.5575945,0.22067712,-0.43905962,0
23951,4.362529,1.8027517,6.890589,1
23952,2.9517753,0.81302917,-1.8758996,0
23953,5.2987194,1.7726783,2.7254484,1
23954,3.612802,0.95655847,0.9038534,1
23955,5.512885,1.6646861,1.2130127,1
23956,5.153293,1.8306984,1.57128,1
23957,3.7343535,1.556824,4.5651226,1
23958,2.7994618,0.90713125,0.7598853,1
23959,5.321952,1.6988026,3.4503314,1
23960,5.406537,2.3352306,1.9178627,1
23961,1.5600432,0.2117484,0.13097095,0
23962,3.6444063,0.7785497,-1.3440497,0
23963,3.1206763,0.69161105,-0.78881025,0
23964,11.861709,5.7444954,15.438679,1
23965,1.6548288,0.44218308,-0.701581,0
23966,5.435406,1.1577568,0.8379679,0
23967,2.1540642,0.48587444,1.4529755,1
23968,6.3273406,3.2618039,10.919738,1
23969,2.1941123,0.46427834,-0.2578268,0
23970,4.624628,1.0391552,-0.83617854,0
23971,1.29012,0.21669377,0.5479398,1
23972,7.144406,4.0488153,11.739358,1
23973,3.5585978,0.75065935,-0.8907547,0
23974,2.7244043,0.793583,-0.52751684,0
23975,3.9158816,1.2143514,0.81529665,1
23976,3.1714897,1.615218,3.2359967,1
23977,3.223744,0.780686,0.54333997,1
23978,1.6871096,0.33153766,-0.85049987,0
23979,1.5078769,0.3154652,-0.0005760193,0
23980,1.420833,0.18858567,0.18107533,1
23981,2.1145751,0.7246295,1.4085641,1
23982,2.964146,0.68864197,-0.4343958,0
23983,2.9823072,1.9993582,4.170264,1
23984,2.5521197,0.78770155,-0.24196064,1
23985,13.471659,3.7798457,2.0330324,1
23986,3.6575058,1.0678942,1.8706145,1
23987,4.7074885,2.3158348,4.985073,1
23988,2.7637773,0.71409816,-1.5537324,0
23989,2.9898965,0.74795514,0.019305706,0
23990,1.4512622,0.30917972,-0.6839194,0
23991,1.8756671,0.47214076,0.5001272,1
23992,2.6778297,0.48338437,0.04774809,0
23993,3.7749844,0.9086801,-1.6401124,0
23994,1.6161736,0.34166035,-0.4436152,0
23995,1.7802289,0.2815123,-0.51038885,0
23996,2.3372855,0.94457406,1.6083788,1
23997,3.3679965,1.7725669,5.2806044,1
23998,8.559427,4.0996084,11.308273,1
23999,9.515308,4.4513135,8.26509,1
24000,5.461468,1.7342731,2.9477172,1
24001,5.4800024,2.7456813,5.85337,1
24002,2.8927755,0.66271675,-1.9437968,0
24003,3.599875,0.7719875,-0.7683189,0
24004,3.5558066,1.0398816,-0.9139596,0
24005,3.0035453,0.7297633,1.8580995,1
24006,2.494335,0.65743506,0.73740315,1
24007,1.7896225,0.2508595,-0.3010515,0
24008,2.3092163,0.4740198,-0.6121062,0
24009,2.5021088,0.69765127,2.1165562,1
24010,3.0848632,1.2477474,-2.6597652,0
24011,3.0963173,0.65410686,0.80833054,1
24012,4.4602623,1.566217,-3.63828,0
24013,2.4658172,0.5525705,1.6521348,1
24014,5.0083647,1.2194136,-2.0674627,0
24015,2.5622897,0.6738356,1.0748534,1
24016,2.660913,0.605015,0.6152525,1
24017,1.9387174,0.28859723,-0.4521513,0
24018,2.080958,0.40368527,-0.26938438,1
24019,6.362376,2.7325695,8.202162,1
24020,7.0169744,2.0785165,3.848318,1
24021,4.39765,0.9267746,-1.8248422,0
24022,1.5412942,0.25670668,0.005198002,0
24023,2.1031258,0.409227,-0.4026034,0
24024,2.3361807,0.72153354,0.3889954,1
24025,3.362797,0.89335936,1.8513863,1
24026,3.1487586,0.55725306,-0.8024144,0
24027,2.6854393,0.9330739,0.9537966,0
24028,1.8524784,0.3248825,-0.29639482,0
24029,2.1312428,0.5022808,-1.3534228,0
24030,2.6167467,0.8255165,-1.4237573,0
24031,1.7964958,0.5678501,1.6154376,1
24032,2.403321,0.4371446,-0.6434938,0
24033,1.8209002,0.2962948,-0.085276246,0
24034,2.490692,0.75498605,1.4586778,1
24035,1.8365804,0.35989973,-0.97135615,0
24036,1.5486507,0.27812845,0.39139998,1
24037,1.6892328,0.36790684,0.04268992,1
24038,5.8646545,2.030952,1.181057,1
24039,3.011318,1.217207,2.0441115,1
24040,3.3663745,0.7210896,0.8227606,1
24041,2.8837807,0.7425155,-1.4737953,0
24042,4.076952,1.1088006,2.17411,1
24043,3.3070626,0.8281496,-2.4250994,0
24044,2.9131014,0.5013887,-0.3708253,0
24045,1.44453,0.29904553,-0.3950702,0
24046,2.5244637,0.6886889,-0.68624294,0
24047,2.4953032,0.81483185,1.4830091,1
24048,1.2875129,0.2457499,0.11095536,0
24049,3.844583,1.0698617,0.9511459,1
24050,4.491423,1.4127941,1.348268,1
24051,5.360047,2.734142,5.0649595,1
24052,7.37137,1.3788472,-1.5207224,0
24053,3.539948,1.3056767,0.40656972,1
24054,4.4794936,0.9775614,-1.1014867,0
24055,2.5740259,0.6544701,0.080334425,0
24056,2.9175298,1.0026526,0.7180128,1
24057,4.5227046,1.9960775,-2.9953823,1
24058,2.0281432,0.34201512,-0.18378234,0
24059,8.022272,4.178469,7.8203735,1
24060,5.398316,1.6742994,0.7389233,1
24061,4.317531,1.811338,4.0859327,1
24062,7.153987,4.9022517,13.299616,1
24063,3.7850714,0.7228538,0.067378044,1
24064,1.8077215,0.37809876,0.530022,1
24065,6.620003,4.0111613,11.379923,1
24066,2.204449,0.6181487,-2.1382365,0
24067,1.368837,0.29215527,0.6652286,1
24068,1.8392328,0.47629493,-0.62051237,0
24069,2.9921255,1.450432,2.7159183,1
24070,1.1534971,0.30218226,-0.39009082,0
24071,3.105916,0.78491753,-1.7335138,0
24072,7.7139845,3.3894074,9.647938,1
24073,3.9863305,1.2906082,1.0093038,1
24074,1.6526784,0.480845,-0.9834209,0
24075,1.9554338,0.36761093,-0.9676237,0
24076,2.3138323,0.7163984,0.27324438,1
24077,1.974557,0.36620054,-0.6110022,0
24078,1.5749526,0.2543454,-0.119772434,0
24079,5.483134,2.7147315,4.5089426,1
24080,2.848999,0.69643354,-0.85179186,0
24081,1.2305399,0.25160843,-0.079961896,0
24082,1.9435574,0.4283942,-0.81743944,0
24083,2.994239,0.7838111,-1.5008298,0
24084,3.5434859,0.71995,0.65766644,1
24085,5.1268215,1.8305736,4.6317363,1
24086,3.0668747,0.5384921,0.042962313,0
24087,1.8795248,0.32627347,-0.7908325,0
24088,4.8064384,1.2141207,2.4680166,1
24089,4.086366,2.7452202,7.0369263,1
24090,2.0917835,0.5598406,-0.5431429,0
24091,2.6312768,0.7105863,-0.94764805,0
24092,2.19745,0.6929177,1.3912497,1
24093,4.1391263,2.336066,5.475469,1
24094,3.717604,1.5223559,2.5958624,1
24095,4.9525833,3.32668,11.458268,1
24096,3.9281209,0.8909336,-1.4776714,0
24097,2.7545562,1.4793615,2.3673558,1
24098,1.2625899,0.1892806,0.11323631,0
24099,1.6533376,0.3219179,0.6196748,1
24100,2.0829015,0.51479775,0.9548683,1
24101,6.883096,3.4163735,4.2744765,1
24102,3.7942035,1.3400104,2.4407372,1
24103,3.2377198,0.88733053,0.31881928,1
24104,2.6429782,0.8110471,2.261003,1
24105,2.4658766,0.37969446,0.17485905,0
24106,2.573546,0.55938715,0.30041528,1
24107,2.1839995,0.5894031,-2.0422902,0
24108,1.4021753,0.32013085,-0.24955189,0
24109,3.742001,1.5498614,2.6893027,1
24110,4.039357,0.8273375,-0.8271477,0
24111,3.3409462,0.6522167,0.2968042,0
24112,1.6926513,0.26454908,0.17939687,0
24113,2.3169682,0.43304765,-0.11618948,0
24114,3.919533,1.1545366,2.7697902,1
24115,2.048607,0.46540448,-0.8620415,0
24116,2.7824469,0.80368054,0.67501855,1
24117,2.5337355,0.5335541,0.27991354,1
24118,4.851678,1.6988258,2.2595558,1
24119,3.7968636,0.9299553,-2.0425172,0
24120,2.0022914,0.2849589,0.06819105,1
24121,1.8477597,0.5206865,0.57742035,1
24122,1.6087424,0.47429323,1.085279,1
24123,2.9482737,0.6563222,-1.7788875,0
24124,1.985704,0.36607718,-0.7892506,0
24125,2.2341177,0.4573765,-1.1422453,0
24126,2.7285163,1.3834307,3.336747,1
24127,6.805894,3.4562256,4.534017,1
24128,2.3776116,0.9667778,2.2597523,1
24129,2.0044014,0.6162221,1.3933465,1
24130,3.1250489,0.5512368,-1.2598882,0
24131,5.0678916,2.7641141,7.354443,1
24132,6.7553096,3.8694282,7.90056,1
24133,1.5676028,0.2874966,0.20307326,0
24134,3.0333223,0.80853266,-1.109569,0
24135,1.4998238,0.2757118,0.22118342,0
24136,2.2711854,0.5786528,-1.4981861,0
24137,3.4203122,1.0028204,-2.5019817,0
24138,2.3070943,0.9013257,2.8140383,1
24139,9.839753,3.3892698,5.7893405,1
24140,3.563328,0.989018,1.8425922,1
24141,2.0248232,0.41004995,-0.16715848,0
24142,1.6604353,0.5385334,1.5153435,1
24143,2.2433953,1.1980108,2.906358,1
24144,4.615252,3.0344937,6.732835,1
24145,8.847734,7.0126987,19.928734,1
24146,3.0701764,1.6530138,4.4174347,1
24147,1.2375715,0.31877306,0.7842823,1
24148,1.7874165,0.43608555,-0.15784955,0
24149,3.1289277,1.6390495,3.619474,1
24150,6.1299944,1.4157325,-4.1438546,0
24151,5.0360775,1.2983661,-0.30798864,1
24152,1.7229624,0.292555,-0.3140384,0
24153,3.1372938,0.5462275,0.8515425,0
24154,2.1880445,0.5183976,-1.1110201,0
24155,2.8866,0.7899462,-1.5764548,0
24156,4.389169,1.4790792,3.2120655,1
24157,2.1963553,0.61529523,0.5709255,1
24158,4.7675896,1.4633002,-1.2821229,1
24159,4.740312,1.1019466,-0.76410913,0
24160,2.4403102,0.30238134,0.07408905,0
24161,4.651238,2.5505338,6.712109,1
24162,3.4792852,1.5421519,4.2088366,1
24163,13.9964695,4.4967585,7.6945486,1
24164,2.3994353,0.8898368,1.7300518,1
24165,2.1371512,0.7272771,1.3512154,1
24166,4.220714,1.9909903,2.1466146,1
24167,1.2481749,0.26309147,0.20001757,1
24168,2.279224,0.8936316,2.2585995,1
24169,3.2066722,0.59242386,0.7014847,1
24170,3.7667537,1.2619472,-0.20041847,1
24171,3.6341882,1.6837325,0.62699795,1
24172,1.7226304,0.2711937,0.15462089,0
24173,2.3930824,0.52421975,0.54901314,1
24174,3.4731886,1.5739633,3.6292953,1
24175,1.6853793,0.336943,-0.7105572,0
24176,1.9698633,0.7222738,1.9594413,1
24177,2.4001136,0.49559462,-0.041094065,0
24178,12.027285,6.6957045,18.45113,1
24179,1.405598,0.23216043,-0.2741773,0
24180,2.2601051,0.5662186,-0.29365468,0
24181,1.80896,0.25983334,0.045726538,0
24182,1.8081465,0.695015,0.6903391,1
24183,10.539667,2.105558,-0.30351925,0
24184,4.8791766,1.2365054,-0.2425654,1
24185,2.3501399,0.47461128,-0.5824379,0
24186,2.3676147,0.6889916,-1.2021825,0
24187,5.9590797,1.4513375,0.13441229,1
24188,2.498815,0.5856407,-0.09502149,0
