lgn_mean,lgn_std,disr_score
1.3735541,0.68894285,-0.8776486
1.3772545,0.88544685,-0.13016766
1.2645336,0.73101765,-0.9174157
0.63118625,0.27989817,-0.27227283
0.5014194,0.3328537,-0.3689677
0.6176776,0.34530377,-0.19525468
0.5431167,0.20854074,0.025957793
0.9811382,0.5103987,-0.12288475
0.72038144,0.28641132,-0.28139222
1.1177144,0.6423263,-0.5430115
1.442224,0.84584373,-0.8017602
0.6459963,0.3301354,-0.21395749
0.45013347,0.17806119,0.025733829
1.6178935,0.9399401,0.06255424
1.0018696,0.5545534,-0.3200637
0.8582165,0.45604977,-0.085345626
0.9146652,0.36949745,-0.49512488
0.38902405,0.15248613,-0.0007662475
0.4754299,0.23854259,0.1125744
1.9312013,1.0276271,-0.41299343
0.6528777,0.2896638,0.1699096
0.43690836,0.18390244,0.018854052
0.6494119,0.32267958,-0.1388244
1.4852183,0.8551133,-0.38288844
0.9138653,0.41815853,-0.10788602
2.2112358,1.4065349,-0.8663534
1.027399,0.45339462,-0.3744899
1.6440932,0.96958417,-1.6196136
2.218408,1.8027169,0.08674741
0.33763468,0.16514044,0.06516397
0.8162372,0.39865318,0.16085309
0.85176,0.40895694,-0.021497607
0.664429,0.331131,0.108567834
1.3286651,0.82666075,-0.25100493
0.5811308,0.30718297,0.01069963
1.1084297,0.40883943,-0.12673819
0.5538886,0.2648082,-0.17653155
0.71027905,0.48181003,0.2647491
0.74681544,0.28184348,-0.061350703
0.3485524,0.123237245,-0.023028404
0.5737146,0.33536485,-0.29081148
0.45669144,0.30686736,0.23292387
0.945674,0.4346568,-0.25345832
0.56408316,0.22941712,0.022514462
1.2891494,0.5569859,-0.57520604
0.7985491,0.35659093,0.35609823
1.107518,0.54430765,0.024055004
0.3466236,0.17319323,-0.01179719
0.6978483,0.342686,-0.030439496
2.0640934,2.238426,-3.3954866
0.55496794,0.42430922,-0.24850675
0.6110888,0.29361784,-0.050569534
0.7645997,0.4416187,-0.9251517
1.2834983,0.5880922,-0.05558884
0.5153065,0.2219647,-0.2041803
0.4163381,0.218687,-0.11066815
0.62376344,0.39415646,0.11053306
0.39490438,0.19933288,-0.015540689
0.82998466,0.48838305,0.01861155
1.4332972,0.70120525,-0.3043927
0.40396354,0.20955807,0.08813748
0.46227187,0.28707767,0.014918923
0.8894567,0.41608632,-0.03020811
0.69858813,0.3477741,-0.36309248
0.3305755,0.14545198,-0.14112452
1.3834078,0.89289,-0.5564664
0.5956358,0.32693246,0.23860112
0.9224337,0.5095711,0.15132594
0.82099366,0.38073233,-0.43190926
0.7433022,0.32575157,0.21549374
1.4033321,0.60170406,-0.05228758
1.1460094,0.5431419,-0.31289387
1.1262628,0.5436488,-0.57027316
0.7542175,0.40119445,-0.19509804
0.5152409,0.2725841,0.06768373
0.39568093,0.17265774,-0.23012117
0.69624573,0.3049458,0.14674115
0.49688712,0.32513177,-0.29800865
0.81137866,0.48354313,-0.44885242
1.1526732,0.55277544,0.28917778
1.149443,0.56327486,0.19390279
0.42982838,0.17509788,-0.10525945
1.1255742,0.54764974,-0.63545144
0.5096756,0.278742,-0.29835677
0.35542014,0.14227134,0.10532969
0.8622543,0.39637437,-0.5850443
0.5261444,0.34182817,-0.025405616
0.66831225,0.38040528,0.21096042
0.6160142,0.22733404,0.006735742
1.1831803,0.58754575,-0.22458172
0.6801928,0.30256635,-0.01992011
0.36861613,0.22865306,-0.21509746
0.3830822,0.17666873,-0.04863587
0.558001,0.21541923,0.02775377
0.818449,0.42543483,0.61553884
1.5427275,0.8242359,-0.6098589
2.1077497,0.97683877,-0.30178905
1.1591595,0.5056177,0.6411764
0.5743619,0.25873566,-0.13898855
0.7870031,0.39340782,-0.05327171
0.27736276,0.15663481,0.09067622
1.5296965,0.7782386,-0.899217
0.4773822,0.22967443,0.27111977
0.8470371,0.39417627,-0.072178125
0.6640458,0.45840776,-0.113711715
0.4164248,0.16935445,0.18931943
0.9839404,0.43783817,-0.3667463
0.7933681,0.48707926,0.058678746
1.8944262,1.6096921,-1.0320086
0.5128217,0.2742181,0.11218834
0.4233611,0.27831405,-0.051962867
0.43721202,0.16461381,-0.062444508
0.45986947,0.22546762,0.005843401
0.5360146,0.27661613,-0.10440159
1.0442806,0.5735855,-0.38582093
0.29404017,0.1101345,-0.051728964
0.814044,0.38951215,-0.1737811
1.1323512,0.5200814,-0.06893468
1.8907384,1.1300535,-0.8197967
0.7632223,0.34790394,-0.24621463
1.0872558,0.53477573,-0.6236251
0.40825275,0.18523358,-0.07015777
0.62897784,0.26825312,-0.19670713
0.44982937,0.27985865,0.047839522
1.3516576,0.7102701,0.044971585
0.9779181,0.45132485,0.08682966
0.57806,0.32772097,-0.31029505
0.4957292,0.2721521,-0.19996437
0.92691684,0.3700522,0.45251912
0.5120944,0.27947438,-0.12399399
0.8637243,0.33741397,-0.2044568
0.7472903,0.38257268,0.29480433
0.7416093,0.32456458,0.1079514
0.9756006,0.45299488,-0.26953942
1.5961366,0.76273334,0.4690634
1.0005698,0.62184745,-0.08487797
0.95194894,0.5380516,-0.35590822
0.36193904,0.18562616,0.27317983
1.6717844,1.0871613,-0.15086961
0.67125803,0.26656193,0.06256884
0.846512,0.40084785,0.047277212
1.4441944,0.8304658,-0.31966007
1.2721483,0.61616224,-0.86868167
0.5002677,0.2566922,-0.07872814
0.45405966,0.19308583,0.12294501
0.5934498,0.25383586,-0.32322425
1.1214166,0.43490535,-0.4453879
0.9684412,0.4839467,-0.2747957
0.79588294,0.5133698,-0.58761597
0.58125055,0.28067875,-0.043602824
1.0272816,0.41786662,0.010304213
0.5745096,0.30470017,-0.48588026
1.2833202,0.66144997,-0.5359872
0.49829474,0.23679245,-0.15800849
0.6674409,0.30554283,-0.3079792
0.4975337,0.22974414,-0.19205484
0.93339556,0.5702259,-0.41408682
0.5249698,0.22704361,0.032478154
0.66417223,0.326928,-0.12641546
0.46734244,0.24344999,-0.057970315
1.1779865,0.7173673,-0.095068276
1.5640185,0.99965334,-0.51456356
0.7984461,0.410818,-0.017041862
0.50519055,0.2853351,-0.073378146
0.6523173,0.30218154,0.09907055
0.65374035,0.3361116,-0.12890953
0.41479662,0.16413,0.030833602
0.83778334,0.3811674,-0.38256043
0.4781641,0.24421343,-0.19079243
0.9233835,0.523017,0.041588783
2.5846498,1.787559,-1.0978477
0.54895765,0.25002408,0.08008528
0.431174,0.18915045,0.048293352
0.4751718,0.19957764,-0.08446866
1.5398583,1.0416751,-0.08317566
0.9079433,0.56014466,0.15802652
1.177415,0.6132418,-0.94142747
0.6774403,0.3651468,0.061481357
0.49047393,0.229918,-0.042432338
0.9449024,0.45598727,-0.08443773
0.6299339,0.32748753,0.09426409
0.9531941,0.4210771,-0.5097822
0.53782153,0.28906983,-0.09070194
0.44683686,0.24080637,0.022331059
0.5906082,0.24923626,0.084299505
0.6838092,0.39001605,-0.032096446
2.2639737,1.567873,-1.0905815
0.81238407,0.32550445,0.1311782
1.3234452,0.6709164,-1.139528
1.042802,0.5710505,-0.24183846
1.1372133,0.6537312,0.0587579
0.7952698,0.35282102,-0.4610324
0.7865814,0.49773058,0.039345503
0.5539603,0.25829667,-0.018846512
0.59805816,0.40368623,-0.23460436
1.7823395,1.7217889,-3.585421
0.9032197,0.57402086,-0.23929453
0.81748354,0.4782316,0.17927605
0.33286926,0.1675336,0.1931044
0.47170976,0.2095062,-0.050907135
0.5704578,0.25966284,0.17340165
0.5433443,0.29426083,0.03178823
0.4060398,0.1493278,-0.13689822
0.37660986,0.16443552,0.07021448
0.8688573,0.38491237,-0.11503208
0.5458509,0.26749918,-0.26639497
1.427739,0.6275016,-0.7619238
0.7816366,0.3353242,-0.12428141
0.91438925,0.43342096,0.13575888
0.8199849,0.43112037,-0.60886556
0.43922886,0.19487762,-0.10528904
0.50530887,0.26582044,0.1893287
0.4968246,0.22389948,-0.09503621
0.61864704,0.3163907,-0.07904196
0.5462072,0.27847007,0.25307757
0.43187445,0.16006514,-0.09991568
0.5929768,0.30311507,0.1640993
0.82844996,0.38577133,-0.29117924
0.9721746,0.5342251,-0.41813403
0.58933055,0.26260844,0.4585897
0.30877522,0.13871118,0.4083139
0.6375579,0.27121484,0.33778644
0.54597,0.24107549,-0.019554913
1.0252519,0.58032036,-0.41361117
0.45740274,0.15990193,0.24223009
0.56598705,0.31717595,-0.1785815
1.0406137,0.581408,-0.1750673
0.8650936,0.4582159,0.08381957
1.0234867,0.46957275,-0.02736342
1.4488918,0.64016014,-1.0255965
0.8233674,0.35222667,-0.277533
0.6050177,0.3005361,-0.12026292
0.49455088,0.21158768,0.12697664
0.8534834,0.5835256,-1.053092
1.3949937,0.91570204,0.37832594
0.6262369,0.42004186,-0.08813739
0.7322485,0.4388435,-0.50634336
0.81190753,0.39566845,0.11178732
1.5866439,1.0079138,-0.19035006
0.5410238,0.2655798,0.01596278
0.60216564,0.29105875,-0.30012614
1.210032,0.69205457,-0.122382164
0.6461539,0.30003372,0.16777718
1.357891,0.60023665,-0.51846063
1.1098486,0.5270905,-0.25092232
0.39783296,0.2364135,-0.018269211
0.50291926,0.3200225,-0.31609377
2.016882,1.422016,-1.1387024
0.46493244,0.3218937,-0.15517387
0.52338874,0.2499213,0.18713996
2.3988807,1.9387987,-1.7838217
0.98829854,0.6199681,-0.09361249
1.2062627,0.60006976,-0.83316576
0.50560325,0.23669718,-0.006955743
0.5250817,0.2887573,0.08669788
0.98965096,0.685196,-0.06244743
0.70772666,0.36319977,-0.16552675
1.0019618,0.5925085,0.16877544
1.5840095,1.0209725,-1.0668726
1.7729852,0.858,0.23993897
0.43419856,0.20279317,-0.07412636
0.5825412,0.36783296,0.021423161
0.45040485,0.23650578,-0.1526072
0.9026351,0.49939337,-0.1890536
0.4438056,0.22679348,-0.027772188
1.1200416,0.46734917,-0.3000239
0.87875193,0.48943317,-0.006355107
0.8260472,0.4309213,-0.23390758
0.5174323,0.28333005,0.22490934
0.820431,0.5309012,0.07965696
0.7339337,0.36623865,-0.3774165
0.7577534,0.26990008,0.1478172
0.7898293,0.4577753,-0.43816173
0.43564504,0.2046257,0.055494845
0.81001645,0.3937762,-0.45273453
0.4721887,0.21718045,-0.42663985
0.5490943,0.30911845,0.012994528
0.8195703,0.5009198,-0.3285296
1.848256,1.3899562,-1.1216327
0.8996818,0.5663551,0.15534925
1.0240732,0.5980417,-1.2536205
0.8398605,0.41505897,-0.5245878
0.61041784,0.2910607,0.39151725
0.6623863,0.7244643,0.09497759
1.2028654,0.75077415,-1.4062804
1.1890514,0.6143645,-0.22717512
1.0623344,0.63613945,-0.38384056
0.71691006,0.35161415,-0.1605851
0.38604346,0.1708347,-0.04159844
0.6844288,0.33288833,0.017409861
1.910262,1.4348311,0.6325803
1.0458758,0.5907161,-0.6893115
0.69178236,0.31355864,-0.34465706
1.2049603,0.6701057,-0.5331459
0.44685882,0.17977381,-0.094169855
1.4452934,0.81683093,-0.7824929
1.5724592,0.9884414,0.073942184
0.79540825,0.33048424,-0.060373485
0.71821404,0.30334985,0.10191977
0.3213087,0.17451847,-0.022880733
1.3695353,0.5434043,-0.09535885
1.6720487,0.6758611,0.20323694
1.6160667,1.0771081,-0.7519802
0.3859711,0.18301767,-0.016750962
0.4043272,0.2803369,-0.124317765
0.33629808,0.15677743,-0.04996097
1.130018,1.0462633,-0.37442106
0.9276785,0.63290185,-0.013567686
0.90666604,0.60244685,-0.27004915
1.4757537,1.0953112,-0.5122458
0.5037255,0.21976349,-0.33058926
1.071706,0.4430649,-0.10601705
1.3395863,0.72568965,-0.25001776
1.0644718,0.57553583,0.061688423
0.9173954,0.651894,-0.6805313
0.8891269,0.48727462,-0.5859477
0.7030912,0.4491353,-0.21885747
0.59459823,0.44463828,-0.2644335
0.58954936,0.2625887,-0.25077504
0.4681782,0.23287027,-0.1635243
1.0686785,0.62052596,-0.8589079
0.7342124,0.32651496,-0.06258589
0.4912029,0.2645432,0.20589739
0.5797429,0.26109427,-0.3237796
0.4113421,0.1633047,-0.0839968
1.0296993,0.458975,-0.39266586
0.8466846,0.44793802,-0.32541263
0.44103718,0.26765114,-0.06830463
0.7320054,0.34984615,-0.3935213
0.42026576,0.21275233,-0.10522115
0.7470269,0.3505695,0.27586251
1.2360061,0.5754572,0.2715137
0.9147644,0.58359826,-0.83546126
1.5461676,0.65234435,-0.38957036
0.35430428,0.16866004,-0.2264921
1.225894,0.708235,-0.81188893
0.8491064,0.5489795,-0.026877284
0.58635354,0.33755967,0.15567008
0.9006132,0.42703494,0.20216137
1.6209242,1.3884861,-0.46427333
0.99301237,0.4970227,-0.5415242
1.6176912,1.2292961,-1.2112808
1.1981174,0.5246131,-0.11432278
0.4190499,0.1971579,0.08926299
0.73755085,0.26948893,-0.053192377
1.839197,0.867073,-0.8509445
0.5162142,0.36370692,-0.3626879
1.449865,0.76483744,-0.4189483
0.6059746,0.44932792,-0.06832224
0.9601357,0.7909115,-0.72319096
0.5519949,0.21963191,-0.21347818
0.57125664,0.35242185,0.22071517
0.79900616,0.31564343,-0.16224039
2.0208032,1.2754587,-0.87686783
0.8916332,0.37126806,-0.07765645
0.574527,0.30606386,0.12789875
0.6851469,0.2906785,-0.10643709
1.164468,0.48021537,-0.07684064
0.70678395,0.35376513,0.0030907989
0.94564605,0.47791052,0.15432823
1.6151375,1.0338377,-0.22510362
0.76369524,0.45394525,-0.3151426
0.96338046,0.45199677,0.14460027
0.55187684,0.32978684,-0.5225253
1.9998235,1.0051138,0.27903724
0.75155187,0.5891612,-0.1868146
0.45879164,0.18752743,-0.027461529
0.5177779,0.3265624,0.031119764
0.51368415,0.25371918,0.013027668
0.94807434,0.5694283,-0.055041015
0.68954134,0.31003115,-0.1910193
0.38130745,0.16977566,-0.11263725
2.303889,1.5338707,-2.2495012
0.43452916,0.19992743,-0.14617842
0.5327782,0.27421105,0.26188043
0.69112337,0.3500808,-0.14757425
0.6918151,0.33813483,0.17346072
0.85179675,0.3127572,-0.090242565
0.56037533,0.22260697,-0.17764464
0.92450255,0.44288754,-0.10830879
1.0229114,0.4884997,0.061914742
0.645525,0.28021553,-0.12337726
0.5440164,0.2441145,0.33235735
0.6140298,0.25012866,0.38656133
0.67462283,0.28290048,0.27128172
1.6162792,0.80730975,-0.52345586
1.2115986,0.7004473,-0.0514704
0.41686305,0.15481818,0.08998543
0.48161912,0.2951221,-0.29517218
0.37429348,0.18706901,0.04661143
0.442671,0.24026367,0.11428276
0.6333091,0.43053076,0.063346446
0.45035303,0.21942349,-0.078027725
0.70615685,0.30846226,0.12913018
1.0937591,0.6063713,-0.59127057
0.66383135,0.3275128,0.015230954
1.3693508,0.73699665,-0.033840656
0.92980796,0.34421405,0.043515205
0.9362721,0.3762172,-0.15620494
0.6041403,0.35061988,-0.22663212
0.52873665,0.24997814,-0.024835438
0.76867056,0.43646136,-0.64624226
1.097897,0.57449955,0.11766112
0.49986655,0.2820671,0.32117933
1.1443818,0.6810056,-0.86788696
0.7885188,0.50625,-0.08290088
1.644855,0.9947581,-0.58445776
0.48800096,0.20627722,0.0247899
1.5457525,1.0631723,-1.1708354
0.35647368,0.235206,0.21043435
0.80269426,0.3607699,0.30222416
0.45217204,0.21000332,-0.06914446
1.5269308,0.8331133,-0.62752855
0.47466898,0.2186696,-0.20698768
1.1259558,0.5969712,-0.22884464
1.242205,0.7553882,-1.2006075
0.73091906,0.36137822,0.4755361
0.7637999,0.30982378,-0.17679608
0.4599079,0.17363833,0.08207643
0.81437075,0.36889112,-0.349985
0.5118479,0.25258747,-0.16342619
0.42806756,0.2392117,-0.11352745
0.27496034,0.16590957,0.056952775
0.4460457,0.23283623,0.21050441
0.6829269,0.33234826,-0.26466906
0.52661055,0.25243422,-0.34162563
0.5738901,0.2533814,-0.07584053
1.9114251,0.9060657,-0.6812961
0.8810434,0.44705576,0.42195863
0.5057147,0.20566279,0.11719158
1.0057418,0.46066323,0.09088069
0.87995595,0.37552828,0.23741531
0.5200425,0.21785669,-0.070192456
0.34808514,0.16492027,-0.07971293
1.0903971,0.5486748,0.40503287
0.65050346,0.32976472,-0.32271063
0.54797935,0.33569026,0.048196137
0.5984191,0.2974611,-0.1080963
0.5617606,0.30909497,0.26478875
0.4485377,0.26415035,0.2113972
1.040219,0.5271173,0.46755248
1.2652167,0.56027853,-0.03575802
0.89548695,0.4190946,0.2953974
0.74278206,0.3613281,-0.616262
1.1409352,0.54900897,-0.5235763
0.88783664,0.4951715,-0.73866725
1.1476387,0.843442,-0.55184674
0.54693276,0.23558578,0.018202722
0.7487532,0.52967894,-0.16629988
0.35785288,0.16518465,-0.010319948
0.6004894,0.2430619,-0.05866325
0.6060079,0.26901302,0.031615436
0.73925555,0.4602166,-0.07483667
0.80343777,0.45295164,-0.68823344
2.044154,1.0822053,-0.5907327
0.3817805,0.17330216,0.06208378
1.3022908,0.7347116,-1.0523607
0.53409696,0.2389759,0.14252162
0.8062259,0.40826103,0.2651065
0.6540182,0.28888837,-0.08252072
0.42081407,0.18736401,0.1228641
1.3672223,0.60581696,-0.21992052
1.7661438,1.2334021,-0.6858641
1.4475179,0.8689576,0.6233002
0.5605937,0.24876922,-0.4088629
0.6947386,0.34037507,0.42296326
0.57964444,0.26078588,0.05052212
0.80116415,0.39436078,-0.12825519
1.2018852,0.48350427,-0.25787252
0.70526063,0.5236531,-0.23907673
0.5816263,0.32047158,-0.07762176
0.5785114,0.24136466,0.027613163
1.1280863,0.6204384,-0.44681066
0.47296518,0.25730765,0.31022897
0.54987884,0.26129645,-0.17801225
0.4330407,0.19291452,0.03755039
0.5836163,0.26444224,-0.0716255
0.78965086,0.41498423,-0.27203196
0.6166642,0.30743575,0.092315316
0.8041654,0.40315163,0.2543788
1.0494853,0.59460694,-0.24224949
0.4328746,0.22685823,-0.21148151
0.7278274,0.29176423,0.21637005
0.79101294,0.4035553,-0.73813426
0.6655961,0.27930835,-0.20401973
0.7583069,0.45819768,-0.5865239
0.6525862,0.38054195,-0.3027159
0.42713627,0.23753367,0.19557211
0.50038254,0.24443096,0.2729997
0.741818,0.4209349,0.09490192
0.41360515,0.23478016,-0.054184258
0.9500138,0.5080458,0.07705903
0.96520793,0.42208287,0.14615822
0.9349191,0.6734969,-0.18329185
1.788244,1.0749347,-2.255469
0.7375445,0.46893618,0.015569031
1.0838971,0.57838297,0.27707857
0.57723624,0.23978771,-0.07827574
0.47676823,0.24225153,-0.284262
1.4188503,0.7996041,-0.026741982
0.4650768,0.23540218,0.3226451
1.231617,0.55043864,-0.49003625
1.4848683,0.6735536,-0.35294127
0.46537358,0.229352,-0.049485326
0.5550128,0.3323036,0.057649195
0.7544213,0.42866144,-0.3805899
0.479717,0.27813688,-0.3147784
0.56700635,0.29905036,-0.11635351
1.2168579,0.6547247,-0.9640202
0.37988067,0.13283852,0.09038463
0.45838106,0.20527391,-0.07138902
0.49368846,0.26689386,-0.13808835
0.44027308,0.25931126,-0.11129561
1.2618895,0.7874153,-0.16378552
1.1698785,0.70595527,-1.1600205
0.8650122,0.4453548,0.3798886
0.68436986,0.51143193,-0.9149641
0.45777452,0.3126455,-0.05654922
0.49285948,0.30058303,0.008781403
0.58371145,0.28809723,-0.022720873
0.41866153,0.1888243,0.17931199
0.7273853,0.32119492,0.18030006
1.2170576,0.6221491,-0.33366108
0.7759352,0.3971794,-0.32377118
0.665885,0.35112414,-0.41478425
1.2082279,0.54047334,-0.4056517
1.0425922,0.515338,-0.60248065
0.8057051,0.38268882,-0.42880768
0.7903597,0.41503862,-0.22435999
0.47320044,0.22034654,-0.22949028
0.8423397,0.49400192,-0.12333059
0.66641873,0.35824707,0.14179641
0.9495887,0.4700688,-0.64472616
1.4873997,1.2655399,-1.7839878
0.65838754,0.3529302,-0.3080242
0.5788886,0.29424235,-0.44534224
1.1950091,0.63061047,0.15323925
0.8321337,0.511725,-0.06766206
1.4412488,0.76124376,-0.54219997
0.7929558,0.44973508,0.014004946
0.33007103,0.25746146,-0.14423978
0.52621126,0.23358622,0.014903933
0.473572,0.18208045,0.17283839
1.4879332,1.0038118,0.4694916
1.4099152,0.9938171,0.20845771
0.5974141,0.2601885,0.020035982
0.46484488,0.2354391,-0.29388797
0.46906605,0.20946467,-0.0998722
0.9372639,0.9957878,0.34128565
0.5349458,0.24098758,0.038823605
0.47788382,0.33850586,-0.24004218
0.48245484,0.28556344,-0.2361778
0.7976353,0.454276,-0.09536475
0.6587048,0.44628173,-0.47090957
0.31957975,0.15623994,0.036841184
0.55078036,0.28208148,-0.27755216
0.4673378,0.22748853,-0.025182575
0.8682894,0.4025916,0.38868546
0.8331604,0.39047533,-0.17895931
0.8600504,0.41204086,-0.08633721
1.4054738,0.7078794,0.17075074
0.94660515,0.5343937,-0.22538203
0.46026754,0.20618239,0.30835825
0.6779097,0.65760714,-0.70037556
0.4005452,0.18275675,0.22265023
1.1407828,0.4992568,-0.15683252
0.46815643,0.18779585,-0.07066658
0.64398885,0.34707868,-0.5234991
0.34217703,0.17273302,-0.19725847
1.3707703,0.6884211,-0.21676993
0.6294561,0.3956971,-0.025332808
0.24953593,0.13391314,0.056919575
1.2601888,0.51774883,-0.4134488
0.7235541,0.37502366,-0.32147205
1.0094497,0.5466586,0.33421457
0.5497046,0.30557367,-0.2251792
0.97038186,0.3924872,-0.1817444
0.41029266,0.1809432,0.15866256
1.2265966,0.5200026,-0.16333997
0.8248466,0.54558843,-0.6299402
0.38761282,0.15334585,0.035113066
1.420795,0.790073,-0.5872257
0.90780425,0.5486938,-0.2029919
0.633467,0.3611235,0.17581695
0.5010424,0.23782575,0.07739562
0.5501967,0.2635705,-0.23934618
0.7840328,0.35872737,-0.41062027
0.97296304,0.35659784,0.24227583
0.66257983,0.38801384,-0.57014257
0.49007004,0.26933822,-0.04826814
0.6934462,0.32692623,0.04666221
0.6326609,0.28788206,-0.04162848
1.5122699,1.0365903,-1.3894359
0.84236956,0.4577139,-0.77905613
0.4277001,0.3048126,-0.42358187
0.8495217,0.44806916,-0.2552343
0.646449,0.39908868,-0.015876442
1.1130899,0.46915677,-0.17889464
0.8681076,0.41523778,-0.00893569
0.65498435,0.35661134,-0.47843826
2.470616,1.5043623,-1.2790928
2.288614,1.3623403,-1.3937837
0.6328884,0.3121411,-0.26457196
0.68289214,0.34431696,-0.57208055
0.49498332,0.24229674,-0.33233696
1.6068141,1.0778259,-1.2636327
0.6078142,0.33904248,-0.537572
0.59167135,0.3391722,0.13085446
0.81720823,0.41278142,-0.3035059
0.4244044,0.30783263,-0.11375463
0.69542706,0.30216783,0.027355254
1.0607412,0.5699239,-0.5683135
1.0243205,0.8911574,0.19084424
0.91558206,0.344103,0.0394302
0.3635226,0.2368877,0.17053835
0.56166196,0.26345745,-0.041507125
0.48409632,0.27754873,-0.0016257763
0.45398387,0.29279247,-0.19765764
0.55825424,0.25226554,0.32576215
0.77746475,0.46595502,0.45441538
1.0044216,0.47327524,-0.09147513
0.4005539,0.2551985,0.21091396
0.6835318,0.27871346,-0.070837855
0.4884499,0.27141976,-0.39132124
0.36045527,0.20502095,0.1108796
1.8221606,1.335385,-0.89308596
1.333602,0.6544342,-0.106947064
0.6701551,0.30206695,-0.058243632
1.0424554,0.50986904,-0.606273
1.1013417,0.46221015,-0.19643116
0.6600543,0.37643045,-0.42918342
1.1779622,0.4915976,0.0037921667
0.769128,0.26439652,-0.117383
0.46260035,0.25201067,0.08810678
0.4391511,0.21313582,0.23596075
0.49268836,0.27908996,0.19067365
0.55910754,0.46360758,-0.13867107
1.7736658,0.76825345,-0.36023748
0.48392385,0.20774484,-0.11315474
0.67739767,0.34747922,-0.1113016
0.47465536,0.20080642,-0.10328764
0.9437195,0.41999197,0.17672336
0.7643816,0.4574785,-0.03761238
1.3250262,0.82676244,-0.2923168
1.0108238,0.4492235,0.20763063
0.5470448,0.36851075,-0.19606698
0.6517467,0.2806297,-0.23366731
0.5839128,0.25700346,-0.009031713
0.7595134,0.38299534,-0.4069204
0.72847205,0.38286966,0.06989658
0.37712735,0.16428958,-0.023757607
0.4766153,0.18125704,0.03756237
0.6615935,0.44959584,0.093179286
0.5677472,0.21724017,0.07193208
1.3911809,0.82046545,-0.09809673
1.3419411,0.68237084,-0.23934698
0.73013824,0.3754521,0.05864036
0.8970595,0.42362544,0.06197852
1.0134208,0.60800135,-0.85732126
0.6481313,0.3969159,-0.84780276
0.5465937,0.21756572,0.37720913
0.62140644,0.3188091,-0.2169865
2.1314266,2.2405448,-0.71285665
0.9405603,0.44207084,-0.2016316
0.5286236,0.19918635,-0.11261219
0.39165887,0.20033151,0.100498974
1.0139993,0.70704335,-0.04164982
0.8180125,0.45839074,-0.3540641
0.6492925,0.31842107,-0.40814435
0.5871038,0.2959512,-0.2024504
1.7297527,2.1955483,-0.85889673
0.8495254,0.48854294,-0.23509628
0.48478785,0.21991685,0.041119218
0.5944278,0.25973228,0.4476055
0.93960124,0.3974656,-0.35510755
0.72936213,0.5148297,-0.4854072
0.6406092,0.92745984,-0.6744648
0.5472115,0.30508366,-0.09765679
0.5589317,0.23017271,0.0873608
0.43167531,0.20342733,0.016594142
0.7695819,0.293972,0.19206989
0.4622455,0.18858011,-0.10252005
0.7662251,0.40785575,-0.573378
0.97810924,0.38518724,-0.059346497
0.9205252,0.47497588,0.16387379
0.69134885,0.30440244,-0.34910744
0.84347373,0.43686962,0.015410125
0.8668227,0.38734773,-0.36406863
0.39394417,0.16454536,0.012821823
0.63627005,0.31942597,-0.27819556
1.8738363,1.162412,-1.1956708
0.42594585,0.2739233,-0.07299161
0.6954549,0.40865004,-0.16289657
1.2537209,0.77811366,-0.494655
0.5454721,0.19357267,0.14696187
0.52312034,0.25586155,-0.32456738
0.59716743,0.28066418,-0.20934442
0.62036085,0.30273667,-0.121163964
0.58084905,0.34900987,0.010896683
0.45825103,0.19871219,-0.12658995
0.83996636,0.4909492,-0.94797873
0.34842464,0.242759,-0.07118639
0.98421836,0.55755585,0.5140158
1.0740441,0.66441315,0.62014866
0.4207767,0.20969371,0.20554766
0.5462068,0.2763704,0.12419319
0.7956698,0.42076582,-0.07287693
1.1000966,0.53976935,-0.6352495
0.9121468,0.33656073,0.18344563
1.1408916,0.6653256,-0.21087456
0.38929117,0.1624749,-0.08664253
0.5603623,0.257798,0.03772211
1.2320981,0.6308997,-0.38962585
0.46890804,0.27579218,-0.2102791
0.5740018,0.3030527,-0.06909934
0.7340696,0.4055833,-0.5960329
0.4148102,0.17664036,-0.07217485
0.8686207,0.456943,0.04236877
1.0911536,0.4535852,0.033941627
1.3487016,0.88738143,0.066111684
0.46545354,0.20723945,-0.062705696
0.53676176,0.25992563,-0.14369994
0.8863986,0.47143742,-0.29694122
0.33831507,0.15777439,-0.0011309087
0.79246557,0.32003653,0.14786536
0.533959,0.24090286,-0.030392021
0.4297885,0.21584733,-0.3127918
0.4845587,0.23915677,-0.063655674
0.7849169,0.5134995,-0.037510693
0.7962675,0.55013967,0.14902931
0.5501181,0.2829991,-0.296041
0.84740156,0.39902923,0.040166914
0.9569925,0.4324739,0.30533612
2.1820116,1.1739988,0.1507492
0.49681357,0.2237913,-0.22309181
0.47051248,0.24067467,4.5865774e-05
0.66428334,0.2614538,-0.113662004
0.52397305,0.26878312,0.4956114
0.599279,0.30101767,-0.037624598
0.4762155,0.2990583,0.123119056
0.61743116,0.4585634,-0.109152526
0.56580156,0.30119282,0.4014156
0.7546716,0.3325741,-0.50775856
0.30626526,0.11811328,-0.13668698
0.88360506,0.42371994,0.017591178
0.86688507,0.48326007,-0.35601592
0.34779465,0.18130729,-0.0056809187
0.37470728,0.16705248,0.003393799
0.90774727,0.5448752,-0.44721138
1.2352695,0.6804792,-0.031225204
0.73782164,0.37316588,-0.18195623
1.7441046,1.1053495,-0.8153322
0.44725922,0.21291398,0.2688894
0.76375824,0.38429993,-0.48264635
